name,set_name
Solgaleo-GX,"SM Black Star Promos"
Solgaleo-GX,"Sun & Moon"
Solgaleo-GX,"Sun & Moon"
Solgaleo-GX,"Ultra Prism"
Solosis,"Fates Collide"
Solosis,"Plasma Blast"
Solosis,"Noble Victories"
Solosis,"Black & White"
Solosis,"Legendary Treasures"
Solosis,"Legendary Treasures"
Solosis,"Silver Tempest"
Solrock,"HS—Triumphant"
Solrock,Sandstorm
Solrock,"Legend Maker"
Solrock,Deoxys
Solrock,"Supreme Victors"
Solrock,"Celestial Storm"
Solrock,XY
Solrock,"Burning Shadows"
Solrock,"Plasma Storm"
Solrock,"Primal Clash"
Solrock,"Great Encounters"
Solrock,"Darkness Ablaze"
Solrock,"Pokémon GO"
Spearow,"HS—Unleashed"
Spearow,"Crystal Guardians"
Spearow,"Roaring Skies"
Spearow,Jungle
Spearow,"Majestic Dawn"
Spearow,"FireRed & LeafGreen"
Spearow,"Phantom Forces"
Spearow,Sandstorm
Spearow,"Base Set 2"
Spearow,"Sun & Moon"
Spearow,"Legendary Collection"
Spearow,"Expedition Base Set"
Spearow,"Unbroken Bonds"
Spearow,"Battle Styles"
"Special Delivery Bidoof","SWSH Black Star Promos"
"Special Delivery Pikachu","SWSH Black Star Promos"
Spectrier,"Lost Origin"
Spewpa,"Forbidden Light"
Spewpa,XY
Spewpa,BREAKthrough
Spewpa,"Battle Styles"
Spheal,Flashfire
Spheal,"Dragons Exalted"
Spheal,"Primal Clash"
Spheal,"Primal Clash"
Spheal,"Cosmic Eclipse"
Spheal,"Cosmic Eclipse"
Spheal,"Legend Maker"
Spheal,"Power Keepers"
Spheal,"Hidden Legends"
Spheal,"Rising Rivals"
Spheal,"Mysterious Treasures"
Spheal,"Chilling Reign"
Spinarak,"Ancient Origins"
Spinarak,"Lost Thunder"
Spinarak,"Celestial Storm"
Spinarak,"Neo Discovery"
Spinarak,"Unseen Forces"
Spinarak,"HeartGold & SoulSilver"
Spinarak,"Team Rocket Returns"
Spinarak,"Neo Genesis"
Spinarak,Aquapolis
Spinarak,"Darkness Ablaze"
Spinarak,"Mysterious Treasures"
Spinarak,Aquapolis
Spinarak,"Shining Fates"
Spinarak,"Pokémon GO"
Spinarak,"Lost Origin"
Spinarak,"Silver Tempest"
Spinda,"POP Series 7"
Spinda,"Legend Maker"
Spinda,"Supreme Victors"
Spinda,"Hidden Legends"
Spinda,"Sun & Moon"
Spinda,"Secret Wonders"
Spinda,"Primal Clash"
Spinda,"Boundaries Crossed"
Spinda,"Silver Tempest"
Spiritomb,"HS—Triumphant"
Spiritomb,"Legends Awakened"
Spiritomb,Arceus
Spiritomb,"Ultra Prism"
Spiritomb,"Shining Legends"
Spiritomb,"Steam Siege"
Spiritomb,"Phantom Forces"
Spiritomb,"Legendary Treasures"
Spiritomb,"Team Up"
Spiritomb,"Rebel Clash"
Spiritomb,"Unbroken Bonds"
Spiritomb,"Chilling Reign"
Spiritomb,"Brilliant Stars"
Spiritomb,"Lost Origin"
Spiritomb,"Lost Origin Trainer Gallery"
"Spiritomb C","Supreme Victors"
Spoink,"Fates Collide"
Spoink,XY
Spoink,"Crimson Invasion"
Spoink,"Boundaries Crossed"
Spoink,"Celestial Storm"
Spoink,"Crystal Guardians"
Spoink,Emerald
Spoink,Emerald
Spoink,Dragon
Spoink,Dragon
Spoink,Deoxys
Spoink,"HS—Triumphant"
Spoink,"Legends Awakened"
Spoink,"Battle Styles"
Spoink,"EX Trainer Kit 2 Plusle"
Spritzee,Flashfire
Spritzee,XY
Spritzee,BREAKpoint
Spritzee,BREAKthrough
Spritzee,"Unbroken Bonds"
Squirtle,"Plasma Blast"
Squirtle,"POP Series 4"
Squirtle,"Team Up"
Squirtle,"Team Up"
Squirtle,"Plasma Storm"
Squirtle,"Boundaries Crossed"
Squirtle,"Unbroken Bonds"
Squirtle,"Team Magma vs Team Aqua"
Squirtle,Base
Squirtle,"HS—Unleashed"
Squirtle,"Crystal Guardians"
Squirtle,"Crystal Guardians"
Squirtle,"Team Rocket"
Squirtle,"FireRed & LeafGreen"
Squirtle,"FireRed & LeafGreen"
Squirtle,"Base Set 2"
Squirtle,Platinum
Squirtle,"Legendary Collection"
Squirtle,"Secret Wonders"
Squirtle,"Expedition Base Set"
Squirtle,"Expedition Base Set"
Squirtle,"McDonald's Collection 2021"
Squirtle,"Pokémon GO"
Squirtle,"SWSH Black Star Promos"
Stakataka,"Unbroken Bonds"
Stakataka,"SM Black Star Promos"
Stakataka,"SM Black Star Promos"
Stakataka-GX,"Shiny Vault"
Stakataka-GX,"Celestial Storm"
Stakataka-GX,"Celestial Storm"
Stakataka-GX,"Celestial Storm"
Stantler,"POP Series 7"
Stantler,"Unseen Forces"
Stantler,"Neo Revelation"
Stantler,"HS—Unleashed"
Stantler,"Neo Genesis"
Stantler,BREAKpoint
Stantler,"Secret Wonders"
Stantler,Skyridge
Stantler,"Lost Thunder"
Stantler,"Fusion Strike"
Stantler,"Astral Radiance"
Staraptor,"Diamond & Pearl"
Staraptor,Stormfront
Staraptor,"Crimson Invasion"
Staraptor,"Plasma Freeze"
Staraptor,BREAKthrough
Staraptor,"Darkness Ablaze"
Staraptor,"Brilliant Stars"
"Staraptor FB","Supreme Victors"
"Staraptor FB LV.X","Supreme Victors"
Staravia,"POP Series 6"
Staravia,"Majestic Dawn"
Staravia,Stormfront
Staravia,"Diamond & Pearl"
Staravia,"Supreme Victors"
Staravia,"Crimson Invasion"
Staravia,"Plasma Freeze"
Staravia,BREAKthrough
Staravia,"Darkness Ablaze"
Staravia,"Brilliant Stars"
Starly,"POP Series 6"
Starly,"Majestic Dawn"
Starly,Stormfront
Starly,"Crimson Invasion"
Starly,"Plasma Freeze"
Starly,"Diamond & Pearl"
Starly,BREAKthrough
Starly,"Supreme Victors"
Starly,"Darkness Ablaze"
Starly,"Brilliant Stars"
Starmie,"Pokémon Rumble"
Starmie,"Crimson Invasion"
Starmie,"Next Destinies"
Starmie,"Neo Revelation"
Starmie,Skyridge
Starmie,XY
Starmie,BREAKthrough
Starmie,Evolutions
Starmie,"HeartGold & SoulSilver"
Starmie,Deoxys
Starmie,"Rising Rivals"
Starmie,"Hidden Legends"
Starmie,Base
Starmie,"Team Up"
Starmie,Skyridge
Starmie,"Primal Clash"
Starmie,"Legends Awakened"
Starmie,Skyridge
Starmie,"Base Set 2"
Starmie,"Fusion Strike"
Starmie,"Brilliant Stars"
"Starmie V","Astral Radiance"
"Starmie V","Astral Radiance"
"Starmie V","Astral Radiance Trainer Gallery"
"Starmie δ","Delta Species"
"Starmie δ","Delta Species"
Starmie-GX,"Hidden Fates"
Staryu,"Hidden Fates"
Staryu,"Next Destinies"
Staryu,"Crimson Invasion"
Staryu,"Team Up"
Staryu,"Primal Clash"
Staryu,XY
Staryu,BREAKpoint
Staryu,BREAKthrough
Staryu,Evolutions
Staryu,"Neo Revelation"
Staryu,Base
Staryu,"HeartGold & SoulSilver"
Staryu,Deoxys
Staryu,"Hidden Legends"
Staryu,"Rising Rivals"
Staryu,"Delta Species"
Staryu,"Delta Species"
Staryu,"Base Set 2"
Staryu,"Legends Awakened"
Staryu,Skyridge
Staryu,Skyridge
Staryu,"McDonald's Collection 2015"
Staryu,"Fusion Strike"
Staryu,"Brilliant Stars"
Steelix,Aquapolis
Steelix,"Neo Genesis"
Steelix,"HS—Unleashed"
Steelix,Sandstorm
Steelix,Skyridge
Steelix,"Diamond & Pearl"
Steelix,Stormfront
Steelix,Aquapolis
Steelix,Skyridge
Steelix,"Plasma Freeze"
Steelix,"HS—Unleashed"
Steelix,"Celestial Storm"
Steelix,"Unified Minds"
Steelix,"Lost Thunder"
Steelix,"Cosmic Eclipse"
Steelix,"Cosmic Eclipse"
Steelix,"Battle Styles"
Steelix,"Fusion Strike"
Steelix,"Pokémon GO"
"Steelix GL","Rising Rivals"
"Steelix V","Vivid Voltage"
"Steelix V","Vivid Voltage"
"Steelix ex","Unseen Forces"
Steelix-EX,"Steam Siege"
Steelix-EX,"Steam Siege"
Steenee,"Sun & Moon"
Steenee,"Darkness Ablaze"
Steenee,"Unified Minds"
Steenee,"Chilling Reign"
Stonjourner,"Rebel Clash"
Stonjourner,"Sword & Shield"
Stonjourner,"Shiny Vault"
Stonjourner,"Battle Styles"
Stonjourner,"Lost Origin"
Stonjourner,"Silver Tempest"
"Stonjourner V","Sword & Shield"
"Stonjourner V","Sword & Shield"
"Stonjourner VMAX","Sword & Shield"
"Stonjourner VMAX","Sword & Shield"
Stoutland,"Black & White"
Stoutland,"Dark Explorers"
Stoutland,"Sun & Moon"
Stoutland,XY
Stoutland,"Boundaries Crossed"
Stoutland,"Cosmic Eclipse"
Stoutland,"Cosmic Eclipse"
Stoutland,"Evolving Skies"
"Stoutland V","Battle Styles"
"Stoutland V","Battle Styles"
Stufful,"Crimson Invasion"
Stufful,"Guardians Rising"
Stufful,"Burning Shadows"
Stufful,"Sun & Moon"
Stufful,"Rebel Clash"
Stufful,"Cosmic Eclipse"
Stufful,"Fusion Strike"
Stunfisk,"Noble Victories"
Stunfisk,"Shining Legends"
Stunfisk,BREAKthrough
Stunfisk,"Unbroken Bonds"
Stunfisk,"Dragons Exalted"
Stunfisk,"Unified Minds"
Stunfisk,"Noble Victories"
Stunfisk,"Legendary Treasures"
Stunfisk,"Lost Thunder"
Stunfisk,"Legendary Treasures"
Stunfisk,"Silver Tempest"
Stunky,Flashfire
Stunky,Flashfire
Stunky,"HS—Undaunted"
Stunky,"Ultra Prism"
Stunky,"Dragons Exalted"
Stunky,"Majestic Dawn"
Stunky,Stormfront
Stunky,"Diamond & Pearl"
Stunky,"Rebel Clash"
Sudowoodo,"HS—Unleashed"
Sudowoodo,"Unseen Forces"
Sudowoodo,Aquapolis
Sudowoodo,"Shiny Vault"
Sudowoodo,"Neo Revelation"
Sudowoodo,"Mysterious Treasures"
Sudowoodo,"Majestic Dawn"
Sudowoodo,Aquapolis
Sudowoodo,"Guardians Rising"
Sudowoodo,BREAKpoint
Sudowoodo,"Neo Genesis"
Sudowoodo,"Sword & Shield"
Sudowoodo,"Lost Thunder"
Sudowoodo,"SM Black Star Promos"
Sudowoodo,"Astral Radiance"
Sudowoodo,"Lost Origin"
Suicune,"POP Series 2"
Suicune,"Secret Wonders"
Suicune,"Neo Revelation"
Suicune,"Plasma Blast"
Suicune,Aquapolis
Suicune,"Neo Revelation"
Suicune,"HGSS Black Star Promos"
Suicune,BREAKpoint
Suicune,"Nintendo Black Star Promos"
Suicune,"Darkness Ablaze"
Suicune,"Wizards Black Star Promos"
Suicune,Aquapolis
Suicune,"Lost Thunder"
Suicune,"Call of Legends"
Suicune,"SM Black Star Promos"
Suicune,"Shiny Vault"
"Suicune & Entei LEGEND","HS—Unleashed"
"Suicune & Entei LEGEND","HS—Unleashed"
"Suicune V","Evolving Skies"
"Suicune V","Evolving Skies"
"Suicune ex","Team Magma vs Team Aqua"
"Suicune ★","Unseen Forces"
Suicune-GX,"Lost Thunder"
Suicune-GX,"Lost Thunder"
Suicune-GX,"Lost Thunder"
Sunflora,"Cosmic Eclipse"
Sunflora,"Unseen Forces"
Sunflora,"HeartGold & SoulSilver"
Sunflora,"Secret Wonders"
Sunflora,"Neo Genesis"
Sunflora,Skyridge
Sunflora,"Silver Tempest"
Sunflora,"SWSH Black Star Promos"
Sunkern,"Cosmic Eclipse"
Sunkern,"Unseen Forces"
Sunkern,"HeartGold & SoulSilver"
Sunkern,"Neo Destiny"
Sunkern,"Neo Genesis"
Sunkern,"Secret Wonders"
Sunkern,Skyridge
Sunkern,"Silver Tempest"
"Sunny Castform","Delta Species"
"Sunny Castform","Hidden Legends"
"Surfing Pikachu","Wizards Black Star Promos"
"Surfing Pikachu","Rising Rivals"
"Surfing Pikachu",Evolutions
"Surfing Pikachu V",Celebrations
"Surfing Pikachu VMAX",Celebrations
Surskit,"Plasma Blast"
Surskit,"Sun & Moon"
Surskit,"Primal Clash"
Surskit,"POP Series 1"
Surskit,"Rebel Clash"
Surskit,"Celestial Storm"
Surskit,Deoxys
Surskit,"Holon Phantoms"
Surskit,"Hidden Legends"
Surskit,"Mysterious Treasures"
Surskit,"Supreme Victors"
Swablu,"Champion's Path"
Swablu,"Shiny Vault"
Swablu,"Dragon Majesty"
Swablu,"Dragon Majesty"
Swablu,Emerald
Swablu,"Power Keepers"
Swablu,Dragon
Swablu,"Roaring Skies"
Swablu,"HS—Triumphant"
Swablu,Deoxys
Swablu,"Crimson Invasion"
Swablu,"Great Encounters"
Swablu,Platinum
Swablu,"Legendary Treasures"
Swablu,"Dragons Exalted"
Swablu,"Dragons Exalted"
Swablu,Generations
Swablu,BREAKthrough
Swablu,Platinum
Swablu,"Evolving Skies"
Swablu,"Silver Tempest"
"Swablu δ","Dragon Frontiers"
Swadloon,"Phantom Forces"
Swadloon,"Legendary Treasures"
Swadloon,"Noble Victories"
Swadloon,"Emerging Powers"
Swadloon,"Emerging Powers"
Swadloon,"Plasma Storm"
Swadloon,"Unified Minds"
Swadloon,"Fusion Strike"
Swalot,Arceus
Swalot,"Crystal Guardians"
Swalot,Emerald
Swalot,"Phantom Forces"
Swalot,"Celestial Storm"
Swalot,"Hidden Legends"
Swalot,"Legends Awakened"
Swampert,"POP Series 1"
Swampert,Emerald
Swampert,"Great Encounters"
Swampert,"Supreme Victors"
Swampert,"Ruby & Sapphire"
Swampert,"Crystal Guardians"
Swampert,"Ruby & Sapphire"
Swampert,"Primal Clash"
Swampert,"Primal Clash"
Swampert,"Celestial Storm"
Swampert,"Fusion Strike"
"Swampert ex","Team Magma vs Team Aqua"
"Swampert ex","Crystal Guardians"
Swampert-EX,"XY Black Star Promos"
Swanna,"Emerging Powers"
Swanna,"Black & White"
Swanna,"Boundaries Crossed"
Swanna,"Dark Explorers"
Swanna,BREAKpoint
Swanna,"Cosmic Eclipse"
Swanna,"Darkness Ablaze"
Swanna,"Shiny Vault"
Swanna,"Lost Origin"
Swellow,"POP Series 1"
Swellow,"Delta Species"
Swellow,Emerald
Swellow,Dragon
Swellow,Deoxys
Swellow,"Ruby & Sapphire"
Swellow,"Legends Awakened"
Swellow,"Roaring Skies"
Swellow,"Roaring Skies"
Swellow,XY
Swellow,"Guardians Rising"
Swellow,"Vivid Voltage"
"Swellow δ","Dragon Frontiers"
Swinub,"Crimson Invasion"
Swinub,"Plasma Storm"
Swinub,"Neo Revelation"
Swinub,"Team Rocket Returns"
Swinub,"HS—Triumphant"
Swinub,"Neo Destiny"
Swinub,BREAKthrough
Swinub,"Neo Genesis"
Swinub,Stormfront
Swinub,"Legends Awakened"
Swinub,Skyridge
Swinub,Skyridge
Swinub,"Astral Radiance"
Swirlix,"Kalos Starter Set"
Swirlix,"Phantom Forces"
Swirlix,XY
Swirlix,Generations
Swirlix,"Cosmic Eclipse"
Swirlix,"Chilling Reign"
Swirlix,"McDonald's Collection 2014"
Swirlix,"Silver Tempest"
Swoobat,"Emerging Powers"
Swoobat,"Black & White"
Swoobat,"Legendary Treasures"
Swoobat,"Boundaries Crossed"
Swoobat,BREAKthrough
Swoobat,"Vivid Voltage"
Swoobat,"Cosmic Eclipse"
Swoobat,"Evolving Skies"
Sylveon,"XY Black Star Promos"
Sylveon,"Furious Fists"
Sylveon,"Forbidden Light"
Sylveon,"Cosmic Eclipse"
Sylveon,"Pokémon GO"
Sylveon,"SWSH Black Star Promos"
"Sylveon V","Evolving Skies"
"Sylveon V","Evolving Skies"
"Sylveon V","Evolving Skies"
"Sylveon V","Brilliant Stars Trainer Gallery"
"Sylveon V","SWSH Black Star Promos"
"Sylveon VMAX","Evolving Skies"
"Sylveon VMAX","Evolving Skies"
"Sylveon VMAX","Evolving Skies"
"Sylveon VMAX","Brilliant Stars Trainer Gallery"
Sylveon-EX,Generations
Sylveon-EX,Generations
Sylveon-GX,"Shiny Vault"
Sylveon-GX,"Guardians Rising"
Sylveon-GX,"Guardians Rising"
Sylveon-GX,"Guardians Rising"
Sylveon-GX,"Guardians Rising"
Taillow,Emerald
Taillow,"Roaring Skies"
Taillow,Dragon
Taillow,Deoxys
Taillow,"Ruby & Sapphire"
Taillow,"Delta Species"
Taillow,XY
Taillow,"Guardians Rising"
Taillow,"Boundaries Crossed"
Taillow,"Legends Awakened"
Taillow,"Vivid Voltage"
"Taillow δ","Dragon Frontiers"
Talonflame,"Phantom Forces"
Talonflame,"Roaring Skies"
Talonflame,XY
Talonflame,"Darkness Ablaze"
Talonflame,"Unified Minds"
Talonflame,"Steam Siege"
Talonflame,"Guardians Rising"
Talonflame,"Evolving Skies"
Talonflame,"Silver Tempest"
"Talonflame V","Vivid Voltage"
"Talonflame V","Vivid Voltage"
Tangela,"Steam Siege"
Tangela,"Lost Thunder"
Tangela,"Legendary Treasures"
Tangela,"Primal Clash"
Tangela,"Boundaries Crossed"
Tangela,"Cosmic Eclipse"
Tangela,"Burning Shadows"
Tangela,Evolutions
Tangela,Generations
Tangela,"Unbroken Bonds"
Tangela,"FireRed & LeafGreen"
Tangela,"Legend Maker"
Tangela,Base
Tangela,"Call of Legends"
Tangela,Arceus
Tangela,Arceus
Tangela,Stormfront
Tangela,"Great Encounters"
Tangela,"Base Set 2"
Tangela,Aquapolis
Tangrowth,"Steam Siege"
Tangrowth,"Legendary Treasures"
Tangrowth,"Lost Thunder"
Tangrowth,"Primal Clash"
Tangrowth,"Boundaries Crossed"
Tangrowth,"Cosmic Eclipse"
Tangrowth,"Burning Shadows"
Tangrowth,Arceus
Tangrowth,"Great Encounters"
Tangrowth,"Unbroken Bonds"
Tangrowth,"Call of Legends"
Tangrowth,Stormfront
"Tangrowth LV.X",Arceus
"Tapu Bulu","Lost Thunder"
"Tapu Bulu","SM Black Star Promos"
"Tapu Bulu","Battle Styles"
"Tapu Bulu-GX","SM Black Star Promos"
"Tapu Bulu-GX","Shiny Vault"
"Tapu Bulu-GX","Burning Shadows"
"Tapu Bulu-GX","Burning Shadows"
"Tapu Fini","Unified Minds"
"Tapu Fini","SM Black Star Promos"
"Tapu Fini","Lost Thunder"
"Tapu Fini","SM Black Star Promos"
"Tapu Fini","Chilling Reign"
"Tapu Fini-GX","Burning Shadows"
"Tapu Fini-GX","Burning Shadows"
"Tapu Fini-GX","Shiny Vault"
"Tapu Fini-GX","Burning Shadows"
"Tapu Fini-GX","Burning Shadows"
"Tapu Koko","SM Black Star Promos"
"Tapu Koko","SM Black Star Promos"
"Tapu Koko","SM Black Star Promos"
"Tapu Koko","Darkness Ablaze"
"Tapu Koko","Unified Minds"
"Tapu Koko","Lost Thunder"
"Tapu Koko V","Sword & Shield"
"Tapu Koko V","Battle Styles"
"Tapu Koko V","Battle Styles"
"Tapu Koko VMAX","Battle Styles"
"Tapu Koko VMAX","Battle Styles"
"Tapu Koko ◇","Team Up"
"Tapu Koko-GX","SM Black Star Promos"
"Tapu Koko-GX","Guardians Rising"
"Tapu Koko-GX","SM Black Star Promos"
"Tapu Koko-GX","Shiny Vault"
"Tapu Koko-GX","Guardians Rising"
"Tapu Koko-GX","Guardians Rising"
"Tapu Lele","SM Black Star Promos"
"Tapu Lele","Ultra Prism"
"Tapu Lele","SM Black Star Promos"
"Tapu Lele","Lost Thunder"
"Tapu Lele-GX","Guardians Rising"
"Tapu Lele-GX","Guardians Rising"
"Tapu Lele-GX","Shiny Vault"
"Tapu Lele-GX","Guardians Rising"
"Tapu Lele-GX","Guardians Rising"
"Tapu Lele-GX","Celebrations: Classic Collection"
Tauros,"POP Series 2"
Tauros,"Crystal Guardians"
Tauros,"FireRed & LeafGreen"
Tauros,"HS—Unleashed"
Tauros,Jungle
Tauros,"Base Set 2"
Tauros,Generations
Tauros,"Legendary Collection"
Tauros,"Legends Awakened"
Tauros,Platinum
Tauros,XY
Tauros,"Team Up"
Tauros,"Expedition Base Set"
Tauros,"Darkness Ablaze"
Tauros,"Unified Minds"
Tauros,"Chilling Reign"
Tauros-GX,"Sun & Moon"
Tauros-GX,"Sun & Moon"
Tauros-GX,"Sun & Moon"
"Team Aqua's Cacnea","Team Magma vs Team Aqua"
"Team Aqua's Cacturne","Team Magma vs Team Aqua"
"Team Aqua's Carvanha","Team Magma vs Team Aqua"
"Team Aqua's Carvanha","Double Crisis"
"Team Aqua's Carvanha","Team Magma vs Team Aqua"
"Team Aqua's Carvanha","Team Magma vs Team Aqua"
"Team Aqua's Chinchou","Team Magma vs Team Aqua"
"Team Aqua's Corphish","Team Magma vs Team Aqua"
"Team Aqua's Corphish","Team Magma vs Team Aqua"
"Team Aqua's Corphish","Team Magma vs Team Aqua"
"Team Aqua's Crawdaunt","Team Magma vs Team Aqua"
"Team Aqua's Crawdaunt","Team Magma vs Team Aqua"
"Team Aqua's Electrike","Team Magma vs Team Aqua"
"Team Aqua's Electrike","Team Magma vs Team Aqua"
"Team Aqua's Electrike","Team Magma vs Team Aqua"
"Team Aqua's Grimer","Double Crisis"
"Team Aqua's Kyogre","Team Magma vs Team Aqua"
"Team Aqua's Kyogre-EX","Double Crisis"
"Team Aqua's Lanturn","Team Magma vs Team Aqua"
"Team Aqua's Manectric","Team Magma vs Team Aqua"
"Team Aqua's Manectric","Team Magma vs Team Aqua"
"Team Aqua's Mightyena","Team Magma vs Team Aqua"
"Team Aqua's Mightyena","Double Crisis"
"Team Aqua's Mightyena","Team Magma vs Team Aqua"
"Team Aqua's Muk","Double Crisis"
"Team Aqua's Poochyena","Double Crisis"
"Team Aqua's Poochyena","Team Magma vs Team Aqua"
"Team Aqua's Poochyena","Team Magma vs Team Aqua"
"Team Aqua's Sealeo","Double Crisis"
"Team Aqua's Sealeo","Team Magma vs Team Aqua"
"Team Aqua's Sealeo","Team Magma vs Team Aqua"
"Team Aqua's Seviper","Team Magma vs Team Aqua"
"Team Aqua's Seviper","Double Crisis"
"Team Aqua's Sharpedo","Team Magma vs Team Aqua"
"Team Aqua's Sharpedo","Team Magma vs Team Aqua"
"Team Aqua's Sharpedo","Double Crisis"
"Team Aqua's Spheal","Double Crisis"
"Team Aqua's Spheal","Team Magma vs Team Aqua"
"Team Aqua's Spheal","Team Magma vs Team Aqua"
"Team Aqua's Walrein","Team Magma vs Team Aqua"
"Team Aqua's Walrein","Double Crisis"
"Team Magma's Aggron","Team Magma vs Team Aqua"
"Team Magma's Aggron","Double Crisis"
"Team Magma's Aron","Double Crisis"
"Team Magma's Aron","Team Magma vs Team Aqua"
"Team Magma's Aron","Team Magma vs Team Aqua"
"Team Magma's Baltoy","Double Crisis"
"Team Magma's Baltoy","Team Magma vs Team Aqua"
"Team Magma's Baltoy","Team Magma vs Team Aqua"
"Team Magma's Baltoy","Team Magma vs Team Aqua"
"Team Magma's Camerupt","Double Crisis"
"Team Magma's Camerupt","Team Magma vs Team Aqua"
"Team Magma's Claydol","Team Magma vs Team Aqua"
"Team Magma's Claydol","Double Crisis"
"Team Magma's Claydol","Team Magma vs Team Aqua"
"Team Magma's Groudon","Team Magma vs Team Aqua"
"Team Magma's Groudon","Celebrations: Classic Collection"
"Team Magma's Groudon-EX","Double Crisis"
"Team Magma's Houndoom","Team Magma vs Team Aqua"
"Team Magma's Houndoom","Team Magma vs Team Aqua"
"Team Magma's Houndour","Team Magma vs Team Aqua"
"Team Magma's Houndour","Team Magma vs Team Aqua"
"Team Magma's Houndour","Team Magma vs Team Aqua"
"Team Magma's Lairon","Team Magma vs Team Aqua"
"Team Magma's Lairon","Double Crisis"
"Team Magma's Lairon","Team Magma vs Team Aqua"
"Team Magma's Mightyena","Team Magma vs Team Aqua"
"Team Magma's Mightyena","Double Crisis"
"Team Magma's Mightyena","Team Magma vs Team Aqua"
"Team Magma's Numel","Double Crisis"
"Team Magma's Numel","Team Magma vs Team Aqua"
"Team Magma's Poochyena","Double Crisis"
"Team Magma's Poochyena","Team Magma vs Team Aqua"
"Team Magma's Poochyena","Team Magma vs Team Aqua"
"Team Magma's Rhydon","Team Magma vs Team Aqua"
"Team Magma's Rhydon","Team Magma vs Team Aqua"
"Team Magma's Rhyhorn","Team Magma vs Team Aqua"
"Team Magma's Rhyhorn","Team Magma vs Team Aqua"
"Team Magma's Rhyhorn","Team Magma vs Team Aqua"
"Team Magma's Torkoal","Team Magma vs Team Aqua"
"Team Magma's Zangoose","Team Magma vs Team Aqua"
"Team Magma's Zangoose","Double Crisis"
"Team Rocket's Meowth","Wizards Black Star Promos"
Teddiursa,"HS—Unleashed"
Teddiursa,"Plasma Blast"
Teddiursa,"Neo Discovery"
Teddiursa,"Call of Legends"
Teddiursa,"Unseen Forces"
Teddiursa,"Mysterious Treasures"
Teddiursa,"Legendary Treasures"
Teddiursa,BREAKthrough
Teddiursa,Skyridge
Teddiursa,"Darkness Ablaze"
Teddiursa,"Cosmic Eclipse"
Teddiursa,"Evolving Skies"
Teddiursa,"Astral Radiance"
Tentacool,"Guardians Rising"
Tentacool,"Unbroken Bonds"
Tentacool,Fossil
Tentacool,"Team Up"
Tentacool,"Legend Maker"
Tentacool,"Primal Clash"
Tentacool,"Primal Clash"
Tentacool,"HS—Triumphant"
Tentacool,"Hidden Legends"
Tentacool,"Legendary Collection"
Tentacool,"Legends Awakened"
Tentacool,Aquapolis
Tentacool,"Evolving Skies"
Tentacruel,"Southern Islands"
Tentacruel,Aquapolis
Tentacruel,"Guardians Rising"
Tentacruel,"Legend Maker"
Tentacruel,Fossil
Tentacruel,"HS—Triumphant"
Tentacruel,"Unbroken Bonds"
Tentacruel,"Hidden Legends"
Tentacruel,"Team Up"
Tentacruel,Aquapolis
Tentacruel,"Primal Clash"
Tentacruel,"Legendary Collection"
Tentacruel,"Legends Awakened"
Tentacruel,"Evolving Skies"
Tepig,"BW Black Star Promos"
Tepig,"BW Black Star Promos"
Tepig,"Black & White"
Tepig,"Black & White"
Tepig,"Legendary Treasures"
Tepig,"Boundaries Crossed"
Tepig,"Cosmic Eclipse"
Tepig,"McDonald's Collection 2011"
Tepig,"Battle Styles"
Tepig,"McDonald's Collection 2021"
Tepig,"SWSH Black Star Promos"
Terrakion,"Emerging Powers"
Terrakion,"Noble Victories"
Terrakion,"Legendary Treasures"
Terrakion,"BW Black Star Promos"
Terrakion,"Vivid Voltage"
Terrakion,"Noble Victories"
Terrakion,"Unified Minds"
Terrakion,"Boundaries Crossed"
Terrakion,"SM Black Star Promos"
Terrakion,"SM Black Star Promos"
Terrakion,"Silver Tempest"
Terrakion-EX,"Dragons Exalted"
Terrakion-EX,"Dragons Exalted"
Thievul,"Darkness Ablaze"
Thievul,"Sword & Shield"
Thievul,"Shining Fates"
Thievul,"Shiny Vault"
Thievul,"Evolving Skies"
Thievul,"Astral Radiance"
Throh,"Plasma Blast"
Throh,"Black & White"
Throh,"Emerging Powers"
Throh,"Dragons Exalted"
Throh,"Cosmic Eclipse"
Throh,"Brilliant Stars"
Thundurus,"Emerging Powers"
Thundurus,"Furious Fists"
Thundurus,"Legendary Treasures"
Thundurus,"BW Black Star Promos"
Thundurus,"Unified Minds"
Thundurus,"Emerging Powers"
Thundurus,"Chilling Reign"
Thundurus-EX,"Roaring Skies"
Thundurus-EX,"Plasma Freeze"
Thundurus-EX,"BW Black Star Promos"
Thundurus-EX,"Roaring Skies"
Thundurus-EX,"Plasma Freeze"
Thundurus-GX,"SM Black Star Promos"
Thwackey,"Sword & Shield"
Thwackey,"Sword & Shield"
Thwackey,"Shiny Vault"
Thwackey,"Shining Fates"
Thwackey,"Chilling Reign"
Timburr,"Black & White"
Timburr,"Black & White"
Timburr,"Dark Explorers"
